,spx,usmv,sphb,total_cumret,,,,,,,,,,
2012-08-27,0.160483404,0.172737858,-0.158635136,0.221799591,,1.160483404,1.172737858,0.841364864,1.221799591,,0.999510985,0.999321396,0.993089516,0.999321396
2012-08-28,0.159545522,0.172340099,-0.159471273,0.221385192,,1.159545522,1.172340099,0.840528727,1.221385192,,0.999191818,0.999660829,0.999006214,0.999660829
2012-08-29,0.160524583,0.173534223,-0.159471273,0.222629272,,1.160524583,1.173534223,0.840528727,1.222629272,,1.000844349,1.001018581,1,1.001018581
2012-08-30,0.151465755,0.167962682,-0.17327101,0.216824645,,1.151465755,1.167962682,0.82672899,1.216824645,,0.992194195,0.99525234,0.983582076,0.99525234
2012-08-31,0.157307481,0.171942152,-0.165743856,0.220970597,,1.157307481,1.171942152,0.834256144,1.220970597,,1.005073296,1.003407189,1.009104742,1.003407189
2012-09-04,0.155958108,0.173931699,-0.172434873,0.223043376,,1.155958108,1.173931699,0.827565127,1.223043376,,0.998834041,1.001697649,0.991979661,1.001697649
2012-09-05,0.154723936,0.172737858,-0.17327101,0.221799591,,1.154723936,1.172737858,0.82672899,1.221799591,,0.998932339,0.99898304,0.998989642,0.99898304
2012-09-06,0.178321344,0.18984939,-0.146926016,0.239626988,,1.178321344,1.18984939,0.853073984,1.239626988,,1.02043554,1.014591098,1.031866541,1.014591098
2012-09-07,0.183093515,0.186267961,-0.126853605,0.235895729,,1.183093515,1.186267961,0.873146395,1.235895729,,1.004049974,0.996990015,1.023529508,0.996990015
2012-09-10,0.175820057,0.183482238,-0.133544531,0.232993465,,1.175820057,1.183482238,0.866455469,1.232993465,,0.99385217,0.997651691,0.992336994,0.997651691
2012-09-11,0.179506201,0.185074309,-0.120581297,0.23465214,,1.179506201,1.185074309,0.879418703,1.23465214,,1.003134956,1.001345243,1.014961223,1.001345243
2012-09-12,0.181974544,0.184676268,-0.113053869,0.234237447,,1.181974544,1.184676268,0.886946131,1.234237447,,1.002092692,0.999664121,1.00855955,0.999664121
2012-09-13,0.20125225,0.195818595,-0.093817869,0.245845916,,1.20125225,1.195818595,0.906182131,1.245845916,,1.016309747,1.009405378,1.0216879,1.009405378
2012-09-14,0.20600795,0.190247243,-0.072909321,0.240041485,,1.20600795,1.190247243,0.927090679,1.240041485,,1.003958951,0.995340972,1.023073229,0.995340972
2012-09-17,0.202239548,0.190247243,-0.086708875,0.240041485,,1.202239548,1.190247243,0.913291125,1.240041485,,0.996875309,1,0.985115206,1
2012-09-18,0.200700951,0.190247243,-0.094654189,0.240041485,,1.200700951,1.190247243,0.905345811,1.240041485,,0.998720224,1,0.991300349,1
2012-09-19,0.202124447,0.192236789,-0.092563298,0.242114265,,1.202124447,1.192236789,0.907436702,1.242114265,,1.001185554,1.00167154,1.002309495,1.00167154
2012-09-20,0.201474417,0.19462466,-0.101345206,0.244602032,,1.201474417,1.19462466,0.898654794,1.244602032,,0.999459266,1.002002849,0.990322291,1.002002849
2012-09-21,0.201383924,0.195818595,-0.104400209,0.245845916,,1.201383924,1.195818595,0.895599791,1.245845916,,0.999924681,1.000999423,0.996600471,1.000999423
2012-09-24,0.198701649,0.197259975,-0.110259483,0.247347596,,1.198701649,1.197259975,0.889740517,1.247347596,,0.997767346,1.001205349,0.993457709,1.001205349
2012-09-25,0.186113057,0.190453289,-0.131603035,0.240256151,,1.186113057,1.190453289,0.868396965,1.240256151,,0.989498144,0.994314781,0.976011488,0.994314781
2012-09-26,0.179308641,0.188050613,-0.141647296,0.237752959,,1.179308641,1.188050613,0.858352704,1.237752959,,0.994263265,0.997981714,0.98843356,0.997981714
2012-09-27,0.190687769,0.19205479,-0.126999797,0.241924651,,1.190687769,1.19205479,0.873000203,1.241924651,,1.009648982,1.003370376,1.017064663,1.003370376
2012-09-28,0.185356163,0.190453289,-0.134532352,0.240256151,,1.185356163,1.190453289,0.865467648,1.240256151,,0.995522247,0.998656521,0.991371646,0.998656521
2012-10-01,0.188499143,0.19205479,-0.133277048,0.241924651,,1.188499143,1.19205479,0.866722952,1.241924651,,1.002651507,1.001345287,1.001450434,1.001345287
2012-10-02,0.189535855,0.193656574,-0.132440087,0.243593446,,1.189535855,1.193656574,0.867559913,1.243593446,,1.000872287,1.001343717,1.000965661,1.001343717
2012-10-03,0.19384722,0.199262252,-0.134532352,0.249433638,,1.19384722,1.199262252,0.865467648,1.249433638,,1.00362441,1.004696223,0.997588334,1.004696223
2012-10-04,0.2024124,0.204467625,-0.119047983,0.254856779,,1.2024124,1.204467625,0.880952017,1.254856779,,1.007174436,1.004340479,1.017891331,1.004340479
2012-10-05,0.202025717,0.207270699,-0.120303287,0.257777121,,1.202025717,1.207270699,0.879696713,1.257777121,,0.999678411,1.002327231,0.99857506,1.002327231
2012-10-08,0.197870632,0.204868306,-0.123651313,0.255274224,,1.197870632,1.204868306,0.876348687,1.255274224,,0.996543264,0.998010063,0.996194113,0.998010063
2012-10-09,0.186022563,0.193656574,-0.12867326,0.243593446,,1.186022563,1.193656574,0.87132674,1.243593446,,0.990109058,0.990694641,0.994269464,0.990694641
2012-10-10,0.17868342,0.188450635,-0.137043508,0.238169715,,1.17868342,1.188450635,0.862956492,1.238169715,,0.99381197,0.995638663,0.990393675,0.995638663
2012-10-11,0.178913722,0.185247821,-0.125744127,0.234832912,,1.178913722,1.185247821,0.874255873,1.234832912,,1.00019539,0.997305051,1.013093802,0.997305051
2012-10-12,0.175416902,0.182044159,-0.136206548,0.231495224,,1.175416902,1.182044159,0.863793452,1.231495224,,0.997033863,0.997297053,0.98803277,0.997297053
2012-10-15,0.184911829,0.190853311,-0.126999797,0.240672908,,1.184911829,1.190853311,0.873000203,1.240672908,,1.008077923,1.007452472,1.01065851,1.007452472
2012-10-16,0.197080794,0.198061149,-0.114444287,0.248182288,,1.197080794,1.198061149,0.885555713,1.248182288,,1.010269933,1.006052667,1.014382023,1.006052667
2012-10-17,0.202009245,0.203266428,-0.102726105,0.253605331,,1.202009245,1.203266428,0.897273895,1.253605331,,1.004117058,1.004344752,1.013232575,1.004344752
2012-10-18,0.19907186,0.203266428,-0.102726105,0.253605331,,1.19907186,1.203266428,0.897273895,1.253605331,,0.997556271,1,1,1
2012-10-19,0.179201675,0.186448829,-0.122814352,0.236084164,,1.179201675,1.186448829,0.877185648,1.236084164,,0.983428695,0.986023379,0.977611911,0.986023379
2012-10-22,0.179720031,0.183245356,-0.122395826,0.232746673,,1.179720031,1.183245356,0.877604174,1.232746673,,1.000439582,0.997299948,1.000477124,0.997299948
2012-10-23,0.162680266,0.174836509,-0.137462218,0.22398604,,1.162680266,1.174836509,0.862537782,1.22398604,,0.985556094,0.992893404,0.982832361,0.992893404
2012-10-24,0.159092952,0.172434022,-0.145831916,0.221483044,,1.159092952,1.172434022,0.854168084,1.221483044,,0.996914617,0.997955046,0.990296426,0.997955046
2012-10-25,0.162565064,0.177239279,-0.141647296,0.226489331,,1.162565064,1.177239279,0.858352704,1.226489331,,1.002995543,1.004098531,1.00489906,1.004098531
2012-10-26,0.161717576,0.174035712,-0.14666906,0.223151741,,1.161717576,1.174035712,0.85333094,1.223151741,,0.999271018,0.997278745,0.994149533,0.997278745
2012-10-31,0.161898664,0.177239279,-0.145413939,0.226489331,,1.161898664,1.177239279,0.854586061,1.226489331,,1.00015588,1.00272868,1.001470849,1.00272868
2012-11-01,0.174594121,0.187249627,-0.126999797,0.236918463,,1.174594121,1.187249627,0.873000203,1.236918463,,1.010926475,1.00850324,1.021547441,1.00850324
2012-11-02,0.163577069,0.176438199,-0.139972734,0.225654737,,1.163577069,1.176438199,0.860027266,1.225654737,,0.990620546,0.99089372,0.985139824,0.99089372
2012-11-05,0.166094828,0.174836509,-0.133695574,0.22398604,,1.166094828,1.174836509,0.866304426,1.22398604,,1.002163809,0.998638526,1.007298791,0.998638526
2012-11-06,0.175252386,0.179641767,-0.121559048,0.228992326,,1.175252386,1.179641767,0.878440952,1.228992326,,1.007853185,1.00409015,1.014009539,1.00409015
2012-11-07,0.147393028,0.162823979,-0.148761508,0.211470963,,1.147393028,1.162823979,0.851238492,1.211470963,,0.976295,0.98574331,0.969033252,0.98574331
2012-11-08,0.133389277,0.154414755,-0.16006153,0.202709938,,1.133389277,1.154414755,0.83993847,1.202709938,,0.987795157,0.992768275,0.986725198,0.992768275
2012-11-09,0.135314557,0.153213842,-0.16173536,0.201458784,,1.135314557,1.153213842,0.83826464,1.201458784,,1.001698692,0.998959721,0.998007199,0.998959721
2012-11-12,0.135462701,0.152412761,-0.156294887,0.20062419,,1.135462701,1.152412761,0.843705113,1.20062419,,1.000130488,0.99930535,1.006490162,0.99930535
2012-11-13,0.130937405,0.150811449,-0.161316926,0.198955886,,1.130937405,1.150811449,0.838683074,1.198955886,,0.996014579,0.99861047,0.994047637,0.99861047
2012-11-14,0.11527162,0.137597345,-0.178057056,0.185188967,,1.11527162,1.137597345,0.821942944,1.185188967,,0.986147964,0.988517577,0.980039981,0.988517577
2012-11-15,0.113494384,0.135595162,-0.175964608,0.183103023,,1.113494384,1.135595162,0.824035392,1.183103023,,0.998406455,0.99823999,1.002545733,0.99823999
2012-11-16,0.118883641,0.145605887,-0.172616216,0.193532549,,1.118883641,1.145605887,0.827383784,1.193532549,,1.00483995,1.008815399,1.004063408,1.008815399
2012-11-19,0.141106968,0.158018628,-0.151691282,0.206464579,,1.141106968,1.158018628,0.848308718,1.206464579,,1.019862054,1.010835088,1.025290481,1.010835088
2012-11-20,0.141863963,0.159620411,-0.15252806,0.208133373,,1.141863963,1.159620411,0.84747194,1.208133373,,1.000663386,1.001383211,0.999013593,1.001383211
2012-11-21,0.144513294,0.163224095,-0.147924455,0.211887818,,1.144513294,1.163224095,0.852075545,1.211887818,,1.002320181,1.003107641,1.005432161,1.003107641
2012-11-23,0.159422085,0.173635407,-0.135788021,0.22273469,,1.159422085,1.173635407,0.864211979,1.22273469,,1.013026315,1.008950392,1.014243378,1.008950392
2012-11-26,0.157068943,0.171232637,-0.139554482,0.220231399,,1.157068943,1.171232637,0.860445518,1.220231399,,0.997970418,0.997952712,0.99564174,0.997952712
2012-11-27,0.151021421,0.166828062,-0.145831916,0.215642557,,1.151021421,1.166828062,0.854168084,1.215642557,,0.994773413,0.996239367,0.992704437,0.996239367
2012-11-28,0.160063878,0.175637307,-0.137462218,0.224820339,,1.160063878,1.175637307,0.862537782,1.224820339,,1.007856029,1.007549737,1.009798656,1.007549737
2012-11-29,0.165016936,0.179241179,-0.130766074,0.22857498,,1.165016936,1.179241179,0.869233926,1.22857498,,1.004269643,1.003065463,1.007763305,1.003065463
2012-11-30,0.16520626,0.181243456,-0.12992893,0.230661023,,1.16520626,1.181243456,0.87007107,1.230661023,,1.000162508,1.001697937,1.000963082,1.001697937
2012-12-03,0.159677095,0.173635407,-0.134951335,0.22273469,,1.159677095,1.173635407,0.865048665,1.22273469,,0.995254775,0.993559288,0.994227592,0.993559288
2012-12-04,0.157694264,0.171633225,-0.134532352,0.220648745,,1.157694264,1.171633225,0.865467648,1.220648745,,0.998290188,0.998294034,1.000484347,0.998294034
2012-12-05,0.15952905,0.175237191,-0.129091969,0.224403484,,1.15952905,1.175237191,0.870908031,1.224403484,,1.001584862,1.003076019,1.006286061,1.003076019
2012-12-06,0.163363138,0.176838692,-0.123651313,0.226071984,,1.163363138,1.176838692,0.876348687,1.226071984,,1.003306591,1.001362704,1.006247108,1.001362704
2012-12-07,0.166761228,0.179641767,-0.115699957,0.228992326,,1.166761228,1.179641767,0.884300043,1.228992326,,1.00292092,1.002381868,1.009073279,1.002381868
2012-12-10,0.167156248,0.180843057,-0.113607235,0.230243873,,1.167156248,1.180843057,0.886392765,1.230243873,,1.000338561,1.001018352,1.00236653,1.001018352
2012-12-11,0.174799816,0.18444693,-0.105237261,0.233998514,,1.174799816,1.18444693,0.894762739,1.233998514,,1.006548882,1.003051949,1.009442737,1.003051949
2012-12-12,0.175326408,0.182044159,-0.10230767,0.231495224,,1.175326408,1.182044159,0.89769233,1.231495224,,1.00044824,0.997971399,1.003274154,0.997971399
2012-12-13,0.16789667,0.177239279,-0.109003905,0.226489331,,1.16789667,1.177239279,0.890996095,1.226489331,,0.993678575,0.995935109,0.992540612,0.995935109
2012-12-14,0.163066949,0.173635407,-0.107329892,0.22273469,,1.163066949,1.173635407,0.892670108,1.22273469,,0.995864599,0.996938709,1.001878811,0.996938709
2012-12-17,0.176873241,0.18444693,-0.095611343,0.233998514,,1.176873241,1.18444693,0.904388657,1.233998514,,1.011870591,1.009211994,1.013127524,1.009211994
